Order ID,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Profit
CA-2017-149160,United States,Canton,Michigan,Central,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,138.2016
CA-2014-101476,United States,New Rochelle,New York,East,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,30.0957
CA-2017-152275,United States,San Antonio,Texas,Central,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,0.5004
US-2016-123750,United States,Gastonia,North Carolina,South,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.588,-145.3508
US-2016-123750,United States,Gastonia,North Carolina,South,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,76.6395
US-2016-123750,United States,Gastonia,North Carolina,South,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,54.7425
US-2016-123750,United States,Gastonia,North Carolina,South,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,-0.7748
CA-2016-127369,United States,Lowell,Massachusetts,East,Office Supplies,Storage,Letter Size Cart,714.3,207.147
US-2014-150574,United States,Jacksonville,Florida,South,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.812,-3.6892
US-2014-150574,United States,Jacksonville,Florida,South,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,-18.585
CA-2016-147375,United States,Chicago,Illinois,Central,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,43.1991
CA-2016-147375,United States,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1908,313.488,113.6394
CA-2017-130043,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1897,31.872,11.5536
CA-2017-157252,United States,New York City,New York,East,Furniture,Chairs,Global Deluxe Steno Chair,207.846,2.3094
CA-2016-115756,United States,Detroit,Michigan,Central,Furniture,Furnishings,Aluminum Document Frame,12.22,3.666
CA-2016-115756,United States,Detroit,Michigan,Central,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,23.3928
CA-2016-115756,United States,Detroit,Michigan,Central,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,20.5755
CA-2016-115756,United States,Detroit,Michigan,Central,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,42.0256
CA-2016-115756,United States,Detroit,Michigan,Central,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,29.1528
CA-2016-115756,United States,Detroit,Michigan,Central,Office Supplies,Labels,Avery 520,22.05,10.584
CA-2017-154214,United States,Columbus,Indiana,Central,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1.3677
CA-2016-166674,United States,Auburn,New York,East,Office Supplies,Art,Newell 345,59.52,15.4752
CA-2016-166674,United States,Auburn,New York,East,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,9.7164
CA-2016-166674,United States,Auburn,New York,East,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,71.2476
CA-2016-166674,United States,Auburn,New York,East,Office Supplies,Art,50 Colored Long Pencils,30.48,7.9248
CA-2016-166674,United States,Auburn,New York,East,Office Supplies,Art,Newell 342,9.84,2.8536
CA-2016-166674,United States,Auburn,New York,East,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,9.1312
CA-2017-147277,United States,Akron,Ohio,East,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,-75.8304
CA-2017-147277,United States,Akron,Ohio,East,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.408,66.5408
CA-2016-100153,United States,Norman,Oklahoma,Central,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,24.9132
US-2014-110674,United States,Concord,California,West,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568,-24.294
US-2016-157945,United States,Decatur,Illinois,Central,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,-96.1146
US-2016-157945,United States,Decatur,Illinois,Central,Office Supplies,Envelopes,Staple envelope,8.928,3.348
CA-2015-109638,United States,Seattle,Washington,West,Office Supplies,Appliances,3M Office Air Cleaner,103.92,36.372
CA-2015-109638,United States,Seattle,Washington,West,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91,377.9622
CA-2015-109638,United States,Seattle,Washington,West,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,18.6006
CA-2016-109869,United States,Phoenix,Arizona,West,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,7.068
CA-2016-109869,United States,Phoenix,Arizona,West,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,-814.4832
CA-2016-109869,United States,Phoenix,Arizona,West,Office Supplies,Binders,Poly Designer Cover & Back,28.485,-20.889
CA-2016-109869,United States,Phoenix,Arizona,West,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,-34.758
CA-2016-109869,United States,Phoenix,Arizona,West,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,5.8704
US-2015-101399,United States,Park Ridge,Illinois,Central,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,-312.0614
CA-2017-154907,United States,Amarillo,Texas,Central,Furniture,Bookcases,Bush Mission Pointe Library,205.3328,-36.2352
US-2016-100419,United States,Chicago,Illinois,Central,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,-7.9002
CA-2015-154144,United States,Lindenhurst,New York,East,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,26.6304
CA-2014-144666,United States,San Francisco,California,West,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3.4092
CA-2014-144666,United States,San Francisco,California,West,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,10.4784
CA-2014-144666,United States,San Francisco,California,West,Technology,Phones,Samsung Galaxy Note 3,703.968,87.996
CA-2014-144666,United States,San Francisco,California,West,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,24.9804
CA-2014-144666,United States,San Francisco,California,West,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,28.819
CA-2014-144666,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1912,94.85,45.528
CA-2016-103891,United States,Los Angeles,California,West,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,7.182
CA-2016-152632,United States,Troy,New York,East,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,19.296
CA-2016-100790,United States,New York City,New York,East,Office Supplies,Art,Prang Colored Pencils,14.7,6.615
CA-2016-100790,United States,New York City,New York,East,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,84.51
CA-2014-134677,United States,San Diego,California,West,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,1.9089
CA-2014-127691,United States,New York City,New York,East,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,1.6688
CA-2014-127691,United States,New York City,New York,East,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,57.5928
CA-2017-140963,United States,Los Angeles,California,West,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,14.8
CA-2017-140963,United States,Los Angeles,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,-30.245
CA-2017-140963,United States,Los Angeles,California,West,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,17.4975
CA-2014-154627,United States,Chicago,Illinois,Central,Technology,Phones,Apple iPhone 5S,2735.952,341.994
CA-2014-133753,United States,Huntsville,Texas,Central,Technology,Phones,Square Credit Card Reader,7.992,0.5994
CA-2014-133753,United States,Huntsville,Texas,Central,Technology,Accessories,Logitech M510 Wireless Mouse,63.984,10.3974
CA-2014-133753,United States,Huntsville,Texas,Central,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,6.1572
CA-2014-113362,United States,Rochester,New York,East,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,8.983
CA-2014-113362,United States,Rochester,New York,East,Office Supplies,Envelopes,Colored Envelopes,11.07,5.0922
CA-2016-169166,United States,Seattle,Washington,West,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,13.1572
US-2016-120929,United States,Memphis,Tennessee,South,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,-94.941
CA-2015-134782,United States,Fayetteville,Arkansas,South,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,51.6558
CA-2016-126158,United States,Costa Mesa,California,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,40.3704
CA-2016-126158,United States,Costa Mesa,California,West,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,81.8432
CA-2016-126158,United States,Costa Mesa,California,West,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,18.1176
CA-2016-126158,United States,Costa Mesa,California,West,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,22.869
US-2016-105578,United States,Parker,Colorado,West,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,-15.08
US-2016-105578,United States,Parker,Colorado,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,-11.9616
US-2016-105578,United States,Parker,Colorado,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,50.098
US-2016-105578,United States,Parker,Colorado,West,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,-1.9008
US-2016-105578,United States,Parker,Colorado,West,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,11.8871
CA-2017-134978,United States,New York City,New York,East,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,5.373
CA-2015-145352,United States,Atlanta,Georgia,South,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2.74,0.7398
CA-2015-145352,United States,Atlanta,Georgia,South,Office Supplies,Art,Newell 344,8.34,2.1684
CA-2015-145352,United States,Atlanta,Georgia,South,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,11.685
CA-2015-145352,United States,Atlanta,Georgia,South,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95,3177.475
CA-2017-135307,United States,Gladstone,Missouri,Central,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,40.416
CA-2017-135307,United States,Gladstone,Missouri,Central,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,38.04,12.1728
CA-2016-106341,United States,Newark,Ohio,East,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,0.7152
CA-2017-163405,United States,Los Angeles,California,West,Office Supplies,Art,Newell 327,6.63,1.7901
CA-2017-163405,United States,Los Angeles,California,West,Office Supplies,Art,Newell 317,5.88,1.7052
CA-2017-127432,United States,Great Falls,Montana,West,Technology,Copiers,Canon Image Class D660 Copier,2999.95,1379.977
CA-2017-127432,United States,Great Falls,Montana,West,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,13.8915
CA-2017-127432,United States,Great Falls,Montana,West,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96,5.382
CA-2017-127432,United States,Great Falls,Montana,West,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,56.301
CA-2015-157812,United States,Houston,Texas,Central,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.392,5.2877
CA-2015-157812,United States,Houston,Texas,Central,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.568,-25.9136
CA-2015-157812,United States,Houston,Texas,Central,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.112,-21.168
CA-2017-145142,United States,Detroit,Michigan,Central,Furniture,Tables,Balt Solid Wood Rectangular Table,210.98,21.098
US-2016-139486,United States,Los Angeles,California,West,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,-12.4146
US-2016-139486,United States,Los Angeles,California,West,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,27.1666
CA-2015-158792,United States,Lawrence,Massachusetts,East,Office Supplies,Fasteners,Staples,22.2,10.434
CA-2017-113558,United States,Lakeland,Florida,South,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,42.747
CA-2017-113558,United States,Lakeland,Florida,South,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,5.1408
US-2015-138303,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Eldon Gobal File Keepers,36.336,-7.2672
US-2015-138303,United States,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,666.248,-149.9058
US-2015-138303,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,19.692
CA-2015-102848,United States,Los Angeles,California,West,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,11.92
US-2017-129441,United States,Los Angeles,California,West,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,2.397
CA-2016-168753,United States,Montgomery,Alabama,South,Technology,Phones,Panasonic KX-TG9471B,979.95,274.386
CA-2016-168753,United States,Montgomery,Alabama,South,Office Supplies,Binders,Presstex Flexible Ring Binders,22.75,11.375
CA-2016-126613,United States,Mesa,Arizona,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,1.4672
US-2017-122637,United States,Chicago,Illinois,Central,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,-68.1856
CA-2015-147851,United States,New York City,New York,East,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752,3.36
CA-2015-134894,United States,Henderson,Kentucky,South,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,41.2938
CA-2015-134894,United States,Henderson,Kentucky,South,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,70.98
CA-2014-140795,United States,Green Bay,Wisconsin,Central,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,206.316
CA-2016-136924,United States,Tucson,Arizona,West,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864,38.0864
US-2015-120161,United States,Springfield,Ohio,East,Office Supplies,Storage,Fellowes Officeware Wire Shelving,646.776,-145.5246
CA-2014-103849,United States,Fort Worth,Texas,Central,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,7.264
CA-2014-103849,United States,Fort Worth,Texas,Central,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,100.792,6.2995
CA-2014-103849,United States,Fort Worth,Texas,Central,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,-84.2928
CA-2017-162929,United States,New York City,New York,East,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28,13.932
CA-2017-162929,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1898,13.36,6.4128
CA-2015-113173,United States,Chicago,Illinois,Central,Office Supplies,Storage,Home/Office Personal File Carts,250.272,15.642
CA-2015-113173,United States,Chicago,Illinois,Central,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,-17.046
CA-2015-113173,United States,Chicago,Illinois,Central,Office Supplies,Supplies,Staple remover,8.72,-1.744
CA-2016-136406,United States,San Francisco,California,West,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,0
CA-2017-112774,United States,Jacksonville,Florida,South,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,6.0382
CA-2017-101945,United States,Houston,Texas,Central,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.824,2.5707
CA-2017-100650,United States,Anaheim,California,West,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,310.9872
CA-2014-155852,United States,Wilmington,North Carolina,South,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,3.4048
CA-2016-113243,United States,Los Angeles,California,West,Office Supplies,Labels,Avery 473,20.7,9.936
CA-2016-113243,United States,Los Angeles,California,West,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1335.68,-217.048
CA-2016-113243,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 226,32.4,15.552
CA-2017-118731,United States,San Francisco,California,West,Furniture,Furnishings,Coloredge Poster Frame,42.6,16.614
CA-2017-118731,United States,San Francisco,California,West,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,27.3182
CA-2014-145576,United States,Tampa,Florida,South,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13,1.3
CA-2014-145576,United States,Tampa,Florida,South,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,13.128,3.7743
CA-2015-130736,United States,Seattle,Washington,West,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,0
CA-2015-130736,United States,Seattle,Washington,West,Office Supplies,Labels,Avery 509,2.61,1.2006
CA-2017-137099,United States,Los Angeles,California,West,Technology,Phones,Cisco SPA301,374.376,46.797
CA-2017-156951,United States,Seattle,Washington,West,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,45.0016
CA-2017-156951,United States,Seattle,Washington,West,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088,27.3672
CA-2017-156951,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 222,19.44,9.3312
CA-2017-156951,United States,Seattle,Washington,West,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,0
CA-2017-164826,United States,New York City,New York,East,Office Supplies,Labels,Avery 473,72.45,34.776
CA-2017-164826,United States,New York City,New York,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,13.96,6.4216
CA-2017-164826,United States,New York City,New York,East,Office Supplies,Binders,Storex Dura Pro Binders,33.264,11.2266
CA-2017-164826,United States,New York City,New York,East,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,4.0095
CA-2016-127250,United States,Marysville,Washington,West,Office Supplies,Art,Newell 332,8.82,2.3814
CA-2015-149713,United States,Long Beach,California,West,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,160.72,78.7528
CA-2015-149713,United States,Long Beach,California,West,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,9.7608
CA-2015-149713,United States,Long Beach,California,West,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2.19
CA-2017-118640,United States,Chicago,Illinois,Central,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712,8.714
CA-2017-118640,United States,Chicago,Illinois,Central,Furniture,Furnishings,"Contract Clock, 14"", Brown",8.792,-5.7148
CA-2015-132906,United States,Los Angeles,California,West,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,1.5456
CA-2017-145233,United States,Denver,Colorado,West,Technology,Phones,GE 30524EE4,470.376,52.9173
CA-2017-145233,United States,Denver,Colorado,West,Technology,Phones,AT&T SB67148 SynJ,105.584,9.2386
CA-2017-145233,United States,Denver,Colorado,West,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,3.5046
CA-2017-145233,United States,Denver,Colorado,West,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,-4.7481
CA-2017-145233,United States,Denver,Colorado,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368,30.4776
CA-2015-128139,United States,Richmond,Kentucky,South,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,4.9686
CA-2015-128139,United States,Richmond,Kentucky,South,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,144.5157
US-2016-156986,United States,Salem,Oregon,West,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,-20.1362
US-2016-156986,United States,Salem,Oregon,West,Office Supplies,Paper,Xerox 225,20.736,7.2576
US-2016-156986,United States,Salem,Oregon,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821,-12.8961
US-2016-156986,United States,Salem,Oregon,West,Office Supplies,Paper,Xerox 1894,10.368,3.6288
CA-2014-135405,United States,Laredo,Texas,Central,Office Supplies,Art,Newell 312,9.344,1.168
CA-2014-135405,United States,Laredo,Texas,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31.2,9.75
CA-2014-131450,United States,San Diego,California,West,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,22.0748
CA-2014-131450,United States,San Diego,California,West,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,434.9913
CA-2014-131450,United States,San Diego,California,West,Technology,Phones,AT&T 1070 Corded Phone,445.96,55.745
CA-2014-131450,United States,San Diego,California,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,91.7728
CA-2016-120180,United States,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,Acme Stainless Steel Office Snips,11.632,1.0178
US-2016-100720,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Mophie Juice Pack Helium for iPhone,143.982,-28.7964
US-2016-100720,United States,Philadelphia,Pennsylvania,East,Technology,Phones,GE 2-Jack Phone Line Splitter,494.376,-115.3544
US-2016-100720,United States,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,Acme Value Line Scissors,5.84,0.73
CA-2014-149958,United States,Tampa,Florida,South,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,17.847
CA-2014-149958,United States,Tampa,Florida,South,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,5.1408
CA-2014-149958,United States,Tampa,Florida,South,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,-5.5338
CA-2014-149958,United States,Tampa,Florida,South,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.188,-31.6712
CA-2014-149958,United States,Tampa,Florida,South,Office Supplies,Paper,Xerox 1889,131.904,47.8152
US-2014-105767,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Angle-D Ring Binders,3.282,-2.6256
US-2014-105767,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 317,21.168,2.3814
US-2014-105767,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Motorola L804,55.188,-10.1178
CA-2016-161816,United States,Dallas,Texas,Central,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,369.576,41.5773
CA-2016-161816,United States,Dallas,Texas,Central,Office Supplies,Labels,Avery 493,15.712,5.6956
CA-2016-121223,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1972,8.448,2.64
CA-2016-121223,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,728.946,-157.9383
CA-2017-138611,United States,Grove City,Ohio,East,Technology,Phones,PureGear Roll-On Screen Protector,119.94,15.992
CA-2017-138611,United States,Grove City,Ohio,East,Office Supplies,Binders,Prestige Round Ring Binders,3.648,-2.7968
CA-2017-117947,United States,New York City,New York,East,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",40.48,15.7872
CA-2017-117947,United States,New York City,New York,East,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,3.0814
CA-2017-117947,United States,New York City,New York,East,Office Supplies,Binders,Recycled Easel Ring Binders,107.424,33.57
CA-2017-117947,United States,New York City,New York,East,Technology,Phones,Grandstream GXP1160 VoIP phone,37.91,10.9939
CA-2017-117947,United States,New York City,New York,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",88.02,27.2862
US-2014-111171,United States,Chicago,Illinois,Central,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,-14.773
CA-2015-138009,United States,Dearborn,Michigan,Central,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",301.96,87.5684
CA-2015-138009,United States,Dearborn,Michigan,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,555.21,178.901
CA-2015-138009,United States,Dearborn,Michigan,Central,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48,130.87
CA-2015-138009,United States,Dearborn,Michigan,Central,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",161.82,46.9278
CA-2017-163020,United States,New York City,New York,East,Furniture,Furnishings,"Master Caster Door Stop, Brown",35.56,12.0904
CA-2017-153787,United States,Seattle,Washington,West,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,28.1764
CA-2017-133431,United States,San Francisco,California,West,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5.1435
CA-2017-133431,United States,San Francisco,California,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,6.0858
US-2016-135720,United States,Aurora,Colorado,West,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,-51.7191
US-2016-135720,United States,Aurora,Colorado,West,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,29.95
US-2016-135720,United States,Aurora,Colorado,West,Technology,Phones,Jabra SPEAK 410,300.768,30.0768
CA-2017-144694,United States,Miami,Florida,South,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88,2.4585
CA-2017-144694,United States,Miami,Florida,South,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.944,85.5297
CA-2015-168004,United States,Warner Robins,Georgia,South,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,43.2234
US-2016-123470,United States,Aurora,Colorado,West,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.882,-13.8468
US-2016-123470,United States,Aurora,Colorado,West,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,12.2328
CA-2016-115917,United States,Vallejo,California,West,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,272.792
CA-2016-115917,United States,Vallejo,California,West,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,5.0128
CA-2016-147067,United States,Minneapolis,Minnesota,Central,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,6.0288
CA-2017-167913,United States,Mission Viejo,California,West,Office Supplies,Storage,Economy Rollaway Files,330.4,85.904
CA-2017-167913,United States,Mission Viejo,California,West,Office Supplies,Labels,Avery 480,26.25,12.6
CA-2017-106103,United States,Rochester Hills,Michigan,Central,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,54.3332
